,Calendar_year,Carbon_year,Carbon_error
49180,49180.0,46989.0,272.7
49181,49181.0,46989.25,272.775
49182,49182.0,46989.5,272.85
49183,49183.0,46989.75,272.925
49184,49184.0,46990.0,273.0
49185,49185.0,46990.25,273.075
49186,49186.0,46990.5,273.15
49187,49187.0,46990.75,273.225
49188,49188.0,46991.0,273.3
49189,49189.0,46991.25,273.375
49190,49190.0,46991.5,273.45
49191,49191.0,46991.75,273.525
49192,49192.0,46992.0,273.6
49193,49193.0,46992.25,273.675
49194,49194.0,46992.5,273.75
49195,49195.0,46992.75,273.825
49196,49196.0,46993.0,273.9
49197,49197.0,46993.25,273.975
49198,49198.0,46993.5,274.05
49199,49199.0,46993.75,274.125
49200,49200.0,46994.0,274.2
49201,49201.0,46994.35,274.30499999999955
49202,49202.0,46994.7,274.4099999999991
49203,49203.0,46995.05,274.5150000000009
49204,49204.0,46995.4,274.62000000000046
49205,49205.0,46995.75,274.725
49206,49206.0,46996.1,274.8299999999996
49207,49207.0,46996.45,274.93499999999915
49208,49208.0,46996.8,275.0400000000009
49209,49209.0,46997.15,275.14500000000044
49210,49210.0,46997.5,275.25
49211,49211.0,46997.85,275.35499999999956
49212,49212.0,46998.2,275.4599999999991
49213,49213.0,46998.55,275.56500000000085
49214,49214.0,46998.9,275.6700000000004
49215,49215.0,46999.25,275.775
49216,49216.0,46999.6,275.87999999999954
49217,49217.0,46999.95,275.9849999999991
49218,49218.0,47000.3,276.10500000000104
49219,49219.0,47000.65,276.22750000000053
49220,49220.0,47001.0,276.35
49221,49221.0,47001.15,276.4025000000005
49222,49222.0,47001.3,276.455000000001
49223,49223.0,47001.45,276.50749999999897
49224,49224.0,47001.6,276.5599999999995
49225,49225.0,47001.75,276.6125
49226,49226.0,47001.9,276.66500000000053
49227,49227.0,47002.05,276.717500000001
49228,49228.0,47002.2,276.76999999999896
49229,49229.0,47002.35,276.8224999999995
49230,49230.0,47002.5,276.875
49231,49231.0,47002.65,276.9275000000005
49232,49232.0,47002.8,276.98000000000104
49233,49233.0,47002.95,277.032499999999
49234,49234.0,47003.1,277.08499999999947
49235,49235.0,47003.25,277.1375
49236,49236.0,47003.4,277.1900000000005
49237,49237.0,47003.55,277.24250000000103
49238,49238.0,47003.7,277.294999999999
49239,49239.0,47003.85,277.3474999999995
49240,49240.0,47004.0,277.4
49241,49241.0,47004.15,277.4525000000005
49242,49242.0,47004.3,277.505000000001
49243,49243.0,47004.45,277.557499999999
49244,49244.0,47004.6,277.6099999999995
49245,49245.0,47004.75,277.6625
49246,49246.0,47004.9,277.7150000000005
49247,49247.0,47005.05,277.767500000001
49248,49248.0,47005.2,277.81999999999897
49249,49249.0,47005.35,277.8724999999995
49250,49250.0,47005.5,277.925
49251,49251.0,47005.65,277.97750000000053
49252,49252.0,47005.8,278.030000000001
49253,49253.0,47005.95,278.08249999999896
49254,49254.0,47006.1,278.1349999999995
49255,49255.0,47006.25,278.1875
49256,49256.0,47006.4,278.2400000000005
49257,49257.0,47006.55,278.29250000000104
49258,49258.0,47006.7,278.344999999999
49259,49259.0,47006.85,278.39749999999947
49260,49260.0,47007.0,278.45
49261,49261.0,47007.1,278.4849999999995
49262,49262.0,47007.2,278.51999999999896
49263,49263.0,47007.3,278.55500000000103
49264,49264.0,47007.4,278.5900000000005
49265,49265.0,47007.5,278.625
49266,49266.0,47007.6,278.6599999999995
49267,49267.0,47007.7,278.69499999999897
49268,49268.0,47007.8,278.73000000000104
49269,49269.0,47007.9,278.7650000000005
49270,49270.0,47008.0,278.8
49271,49271.0,47008.1,278.83499999999947
49272,49272.0,47008.2,278.869999999999
49273,49273.0,47008.3,278.905000000001
49274,49274.0,47008.4,278.9400000000005
49275,49275.0,47008.5,278.975
49276,49276.0,47008.6,279.0099999999995
49277,49277.0,47008.7,279.044999999999
49278,49278.0,47008.8,279.080000000001
49279,49279.0,47008.9,279.1150000000005
49280,49280.0,47009.0,279.15
49281,49281.0,47009.05,279.16750000000104
49282,49282.0,47009.1,279.1849999999995
49283,49283.0,47009.15,279.2025000000005
49284,49284.0,47009.2,279.219999999999
49285,49285.0,47009.25,279.2375
49286,49286.0,47009.3,279.255000000001
49287,49287.0,47009.35,279.27249999999947
49288,49288.0,47009.4,279.29000000000053
49289,49289.0,47009.45,279.307499999999
49290,49290.0,47009.5,279.325
49291,49291.0,47009.55,279.342500000001
49292,49292.0,47009.6,279.3599999999995
49293,49293.0,47009.65,279.3775000000005
49294,49294.0,47009.7,279.39499999999896
49295,49295.0,47009.75,279.4125
49296,49296.0,47009.8,279.43000000000103
49297,49297.0,47009.85,279.4474999999995
49298,49298.0,47009.9,279.4650000000005
49299,49299.0,47009.95,279.482499999999
49300,49300.0,47010.0,279.5
49301,49301.0,47010.0,279.5
49302,49302.0,47010.0,279.5
49303,49303.0,47010.0,279.5
49304,49304.0,47010.0,279.5
49305,49305.0,47010.0,279.5
49306,49306.0,47010.0,279.5
49307,49307.0,47010.0,279.5
49308,49308.0,47010.0,279.5
49309,49309.0,47010.0,279.5
49310,49310.0,47010.0,279.5
49311,49311.0,47010.0,279.5
49312,49312.0,47010.0,279.5
49313,49313.0,47010.0,279.5
49314,49314.0,47010.0,279.5
49315,49315.0,47010.0,279.5
49316,49316.0,47010.0,279.5
49317,49317.0,47010.0,279.5
49318,49318.0,47010.0,279.5
49319,49319.0,47010.0,279.5
49320,49320.0,47010.0,279.5
49321,49321.0,47010.0,279.5
49322,49322.0,47010.0,279.5
49323,49323.0,47010.0,279.5
49324,49324.0,47010.0,279.5
49325,49325.0,47010.0,279.5
49326,49326.0,47010.0,279.5
49327,49327.0,47010.0,279.5
49328,49328.0,47010.0,279.5
49329,49329.0,47010.0,279.5
49330,49330.0,47010.0,279.5
49331,49331.0,47010.0,279.5
49332,49332.0,47010.0,279.5
49333,49333.0,47010.0,279.5
49334,49334.0,47010.0,279.5
49335,49335.0,47010.0,279.5
49336,49336.0,47010.0,279.5
49337,49337.0,47010.0,279.5
49338,49338.0,47010.0,279.5
49339,49339.0,47010.0,279.5
49340,49340.0,47010.0,279.5
49341,49341.0,47010.0,279.5
49342,49342.0,47010.0,279.5
49343,49343.0,47010.0,279.5
49344,49344.0,47010.0,279.5
49345,49345.0,47010.0,279.5
49346,49346.0,47010.0,279.5
49347,49347.0,47010.0,279.5
49348,49348.0,47010.0,279.5
49349,49349.0,47010.0,279.5
49350,49350.0,47010.0,279.5
49351,49351.0,47010.0,279.5
49352,49352.0,47010.0,279.5
49353,49353.0,47010.0,279.5
49354,49354.0,47010.0,279.5
49355,49355.0,47010.0,279.5
49356,49356.0,47010.0,279.5
49357,49357.0,47010.0,279.5
49358,49358.0,47010.0,279.5
49359,49359.0,47010.0,279.5
49360,49360.0,47010.0,279.5
49361,49361.0,47010.05,279.517500000001
49362,49362.0,47010.1,279.5349999999995
49363,49363.0,47010.15,279.5525000000005
49364,49364.0,47010.2,279.56999999999897
49365,49365.0,47010.25,279.5875
49366,49366.0,47010.3,279.60500000000104
49367,49367.0,47010.35,279.6224999999995
49368,49368.0,47010.4,279.6400000000005
49369,49369.0,47010.45,279.657499999999
49370,49370.0,47010.5,279.675
49371,49371.0,47010.55,279.692500000001
49372,49372.0,47010.6,279.70999999999947
49373,49373.0,47010.65,279.72750000000053
49374,49374.0,47010.7,279.744999999999
49375,49375.0,47010.75,279.7625
49376,49376.0,47010.8,279.780000000001
49377,49377.0,47010.85,279.7974999999995
49378,49378.0,47010.9,279.8150000000005
49379,49379.0,47010.95,279.83249999999896
49380,49380.0,47011.0,279.85
49381,49381.0,47011.1,279.8849999999995
49382,49382.0,47011.2,279.919999999999
49383,49383.0,47011.3,279.955000000001
49384,49384.0,47011.4,279.9900000000005
49385,49385.0,47011.5,280.025
49386,49386.0,47011.6,280.0599999999995
49387,49387.0,47011.7,280.094999999999
49388,49388.0,47011.8,280.130000000001
49389,49389.0,47011.9,280.16500000000053
49390,49390.0,47012.0,280.2
49391,49391.0,47012.1,280.2349999999995
49392,49392.0,47012.2,280.26999999999896
49393,49393.0,47012.3,280.30500000000103
49394,49394.0,47012.4,280.3400000000005
49395,49395.0,47012.5,280.375
49396,49396.0,47012.6,280.4099999999995
49397,49397.0,47012.7,280.44499999999897
49398,49398.0,47012.8,280.48000000000104
49399,49399.0,47012.9,280.5150000000005
49400,49400.0,47013.0,280.55
49401,49401.0,47013.0,280.55
49402,49402.0,47013.0,280.55
49403,49403.0,47013.0,280.55
49404,49404.0,47013.0,280.55
49405,49405.0,47013.0,280.55
49406,49406.0,47013.0,280.55
49407,49407.0,47013.0,280.55
49408,49408.0,47013.0,280.55
49409,49409.0,47013.0,280.55
49410,49410.0,47013.0,280.55
49411,49411.0,47013.0,280.55
49412,49412.0,47013.0,280.55
49413,49413.0,47013.0,280.55
49414,49414.0,47013.0,280.55
49415,49415.0,47013.0,280.55
49416,49416.0,47013.0,280.55
49417,49417.0,47013.0,280.55
49418,49418.0,47013.0,280.55
49419,49419.0,47013.0,280.55
49420,49420.0,47013.0,280.55
49421,49421.0,47013.15,280.60250000000053
49422,49422.0,47013.3,280.655000000001
49423,49423.0,47013.45,280.70749999999896
49424,49424.0,47013.6,280.7599999999995
49425,49425.0,47013.75,280.8125
49426,49426.0,47013.9,280.8650000000005
49427,49427.0,47014.05,280.91750000000104
49428,49428.0,47014.2,280.969999999999
49429,49429.0,47014.35,281.02249999999947
49430,49430.0,47014.5,281.075
49431,49431.0,47014.65,281.1275000000005
49432,49432.0,47014.8,281.18000000000103
49433,49433.0,47014.95,281.232499999999
49434,49434.0,47015.1,281.2849999999995
49435,49435.0,47015.25,281.3375
49436,49436.0,47015.4,281.3900000000005
49437,49437.0,47015.55,281.442500000001
49438,49438.0,47015.7,281.494999999999
49439,49439.0,47015.85,281.5474999999995
49440,49440.0,47016.0,281.6
49441,49441.0,47016.15,281.6525000000005
49442,49442.0,47016.3,281.705000000001
49443,49443.0,47016.45,281.75749999999897
49444,49444.0,47016.6,281.8099999999995
49445,49445.0,47016.75,281.8625
49446,49446.0,47016.9,281.91500000000053
49447,49447.0,47017.05,281.967500000001
49448,49448.0,47017.2,282.01999999999896
49449,49449.0,47017.35,282.0724999999995
49450,49450.0,47017.5,282.125
49451,49451.0,47017.65,282.1775000000005
49452,49452.0,47017.8,282.23000000000104
49453,49453.0,47017.95,282.282499999999
49454,49454.0,47018.1,282.33499999999947
49455,49455.0,47018.25,282.3875
49456,49456.0,47018.4,282.4400000000005
49457,49457.0,47018.55,282.49250000000103
49458,49458.0,47018.7,282.544999999999
49459,49459.0,47018.85,282.5974999999995
49460,49460.0,47019.0,282.65
49461,49461.0,47019.25,282.7375
49462,49462.0,47019.5,282.825
49463,49463.0,47019.75,282.9125
49464,49464.0,47020.0,283.0
49465,49465.0,47020.25,283.05
49466,49466.0,47020.5,283.1
49467,49467.0,47020.75,283.15
49468,49468.0,47021.0,283.2
49469,49469.0,47021.25,283.25
49470,49470.0,47021.5,283.3
49471,49471.0,47021.75,283.35
49472,49472.0,47022.0,283.4
49473,49473.0,47022.25,283.45
49474,49474.0,47022.5,283.5
49475,49475.0,47022.75,283.55
49476,49476.0,47023.0,283.6
49477,49477.0,47023.25,283.65
49478,49478.0,47023.5,283.7
49479,49479.0,47023.75,283.75
49480,49480.0,47024.0,283.8
49481,49481.0,47024.3,283.8600000000006
49482,49482.0,47024.6,283.91999999999973
49483,49483.0,47024.9,283.9800000000003
49484,49484.0,47025.2,284.0399999999994
49485,49485.0,47025.5,284.1
49486,49486.0,47025.8,284.1600000000006
49487,49487.0,47026.1,284.2199999999997
49488,49488.0,47026.4,284.2800000000003
49489,49489.0,47026.7,284.3399999999994
49490,49490.0,47027.0,284.4
49491,49491.0,47027.3,284.4600000000006
49492,49492.0,47027.6,284.5199999999997
49493,49493.0,47027.9,284.58000000000027
49494,49494.0,47028.2,284.6399999999994
49495,49495.0,47028.5,284.7
49496,49496.0,47028.8,284.76000000000056
49497,49497.0,47029.1,284.8199999999997
49498,49498.0,47029.4,284.8800000000003
49499,49499.0,47029.7,284.93999999999943
49500,49500.0,47030.0,285.0
49501,49501.0,47030.4,285.08000000000027
49502,49502.0,47030.8,285.1600000000006
49503,49503.0,47031.2,285.23999999999944
49504,49504.0,47031.6,285.3199999999997
49505,49505.0,47032.0,285.4
49506,49506.0,47032.4,285.4800000000003
49507,49507.0,47032.8,285.56000000000057
49508,49508.0,47033.2,285.6399999999994
49509,49509.0,47033.6,285.7199999999997
49510,49510.0,47034.0,285.8
49511,49511.0,47034.4,285.8800000000003
49512,49512.0,47034.8,285.9600000000006
49513,49513.0,47035.2,286.0399999999994
49514,49514.0,47035.6,286.1199999999997
49515,49515.0,47036.0,286.2
49516,49516.0,47036.4,286.2800000000003
49517,49517.0,47036.8,286.3600000000006
49518,49518.0,47037.2,286.43999999999943
49519,49519.0,47037.6,286.5199999999997
49520,49520.0,47038.0,286.6
49521,49521.0,47038.4,286.6800000000003
49522,49522.0,47038.8,286.76000000000056
49523,49523.0,47039.2,286.8399999999994
49524,49524.0,47039.6,286.91999999999973
49525,49525.0,47040.0,287.0
49526,49526.0,47040.4,287.08000000000027
49527,49527.0,47040.8,287.1600000000006
49528,49528.0,47041.2,287.23999999999944
49529,49529.0,47041.6,287.3199999999997
49530,49530.0,47042.0,287.4
49531,49531.0,47042.4,287.4800000000003
49532,49532.0,47042.8,287.56000000000057
49533,49533.0,47043.2,287.6399999999994
49534,49534.0,47043.6,287.7199999999997
49535,49535.0,47044.0,287.8
49536,49536.0,47044.4,287.8800000000003
49537,49537.0,47044.8,287.9600000000006
49538,49538.0,47045.2,288.0399999999994
49539,49539.0,47045.6,288.1199999999997
49540,49540.0,47046.0,288.2
49541,49541.0,47046.55,288.31000000000057
49542,49542.0,47047.1,288.41999999999973
49543,49543.0,47047.65,288.5300000000003
49544,49544.0,47048.2,288.6399999999994
49545,49545.0,47048.75,288.75
49546,49546.0,47049.3,288.8600000000006
49547,49547.0,47049.85,288.9699999999997
49548,49548.0,47050.4,289.08000000000027
49549,49549.0,47050.95,289.18999999999943
49550,49550.0,47051.5,289.3
49551,49551.0,47052.05,289.4100000000006
49552,49552.0,47052.6,289.5199999999997
49553,49553.0,47053.15,289.6300000000003
49554,49554.0,47053.7,289.73999999999944
49555,49555.0,47054.25,289.85
49556,49556.0,47054.8,289.9600000000006
49557,49557.0,47055.35,290.0699999999997
49558,49558.0,47055.9,290.1800000000003
49559,49559.0,47056.45,290.2899999999994
49560,49560.0,47057.0,290.4
49561,49561.0,47057.5,290.5
49562,49562.0,47058.0,290.6
49563,49563.0,47058.5,290.7
49564,49564.0,47059.0,290.8
49565,49565.0,47059.5,290.9
49566,49566.0,47060.0,291.0
49567,49567.0,47060.5,291.075
49568,49568.0,47061.0,291.15
49569,49569.0,47061.5,291.225
49570,49570.0,47062.0,291.3
49571,49571.0,47062.5,291.375
49572,49572.0,47063.0,291.45
49573,49573.0,47063.5,291.525
49574,49574.0,47064.0,291.6
49575,49575.0,47064.5,291.675
49576,49576.0,47065.0,291.75
49577,49577.0,47065.5,291.825
49578,49578.0,47066.0,291.9
49579,49579.0,47066.5,291.975
49580,49580.0,47067.0,292.05
49581,49581.0,47067.6,292.13999999999976
49582,49582.0,47068.2,292.22999999999956
49583,49583.0,47068.8,292.32000000000045
49584,49584.0,47069.4,292.4100000000002
49585,49585.0,47070.0,292.5
49586,49586.0,47070.6,292.5899999999998
49587,49587.0,47071.2,292.67999999999955
49588,49588.0,47071.8,292.77000000000044
49589,49589.0,47072.4,292.86000000000024
49590,49590.0,47073.0,292.95
49591,49591.0,47073.6,293.0399999999998
49592,49592.0,47074.2,293.12999999999954
49593,49593.0,47074.8,293.2200000000004
49594,49594.0,47075.4,293.31000000000023
49595,49595.0,47076.0,293.4
49596,49596.0,47076.6,293.4899999999998
49597,49597.0,47077.2,293.5799999999996
49598,49598.0,47077.8,293.6700000000004
49599,49599.0,47078.4,293.7600000000002
49600,49600.0,47079.0,293.85
49601,49601.0,47079.65,293.9475000000002
49602,49602.0,47080.3,294.0450000000004
49603,49603.0,47080.95,294.1424999999996
49604,49604.0,47081.6,294.2399999999998
49605,49605.0,47082.25,294.3375
49606,49606.0,47082.9,294.43500000000023
49607,49607.0,47083.55,294.5325000000004
49608,49608.0,47084.2,294.62999999999954
49609,49609.0,47084.85,294.7274999999998
49610,49610.0,47085.5,294.825
49611,49611.0,47086.15,294.92250000000024
49612,49612.0,47086.8,295.02000000000044
49613,49613.0,47087.45,295.11749999999955
49614,49614.0,47088.1,295.2149999999998
49615,49615.0,47088.75,295.3125
49616,49616.0,47089.4,295.4100000000002
49617,49617.0,47090.05,295.50750000000045
49618,49618.0,47090.7,295.60499999999956
49619,49619.0,47091.35,295.70249999999976
49620,49620.0,47092.0,295.8
49621,49621.0,47092.75,295.9125
49622,49622.0,47093.5,296.025
49623,49623.0,47094.25,296.1375
49624,49624.0,47095.0,296.25
49625,49625.0,47095.75,296.3625
49626,49626.0,47096.5,296.475
49627,49627.0,47097.25,296.5875
49628,49628.0,47098.0,296.7
49629,49629.0,47098.75,296.8125
49630,49630.0,47099.5,296.925
49631,49631.0,47100.25,297.0375
49632,49632.0,47101.0,297.15
49633,49633.0,47101.75,297.2625
49634,49634.0,47102.5,297.375
49635,49635.0,47103.25,297.4875
49636,49636.0,47104.0,297.6
49637,49637.0,47104.75,297.7125
49638,49638.0,47105.5,297.825
49639,49639.0,47106.25,297.9375
49640,49640.0,47107.0,298.05
49641,49641.0,47107.75,298.1625
49642,49642.0,47108.5,298.275
49643,49643.0,47109.25,298.3875
49644,49644.0,47110.0,298.5
49645,49645.0,47110.75,298.6125
49646,49646.0,47111.5,298.725
49647,49647.0,47112.25,298.8375
49648,49648.0,47113.0,298.95
49649,49649.0,47113.75,299.0625
49650,49650.0,47114.5,299.175
49651,49651.0,47115.25,299.2875
49652,49652.0,47116.0,299.4
49653,49653.0,47116.75,299.5125
49654,49654.0,47117.5,299.625
49655,49655.0,47118.25,299.7375
49656,49656.0,47119.0,299.85
49657,49657.0,47119.75,299.9625
49658,49658.0,47120.5,300.1
49659,49659.0,47121.25,300.25
49660,49660.0,47122.0,300.4
49661,49661.0,47122.85,300.5699999999997
49662,49662.0,47123.7,300.73999999999944
49663,49663.0,47124.55,300.9100000000006
49664,49664.0,47125.4,301.08000000000027
49665,49665.0,47126.25,301.25
49666,49666.0,47127.1,301.41999999999973
49667,49667.0,47127.95,301.5899999999994
49668,49668.0,47128.8,301.76000000000056
49669,49669.0,47129.65,301.9300000000003
49670,49670.0,47130.5,302.1
49671,49671.0,47131.35,302.2699999999997
49672,49672.0,47132.2,302.43999999999943
49673,49673.0,47133.05,302.6100000000006
49674,49674.0,47133.9,302.7800000000003
49675,49675.0,47134.75,302.95
49676,49676.0,47135.6,303.1199999999997
49677,49677.0,47136.45,303.2899999999994
49678,49678.0,47137.3,303.4600000000006
49679,49679.0,47138.15,303.6300000000003
49680,49680.0,47139.0,303.8
49681,49681.0,47139.9,303.9800000000003
49682,49682.0,47140.8,304.1600000000006
49683,49683.0,47141.7,304.3399999999994
49684,49684.0,47142.6,304.5199999999997
49685,49685.0,47143.5,304.7
49686,49686.0,47144.4,304.8800000000003
49687,49687.0,47145.3,305.06000000000057
49688,49688.0,47146.2,305.23999999999944
49689,49689.0,47147.1,305.41999999999973
49690,49690.0,47148.0,305.6
49691,49691.0,47148.9,305.7800000000003
49692,49692.0,47149.8,305.9600000000006
49693,49693.0,47150.7,306.1399999999994
49694,49694.0,47151.6,306.3199999999997
49695,49695.0,47152.5,306.5
49696,49696.0,47153.4,306.6800000000003
49697,49697.0,47154.3,306.8600000000006
49698,49698.0,47155.2,307.0399999999994
49699,49699.0,47156.1,307.2199999999997
49700,49700.0,47157.0,307.4
49701,49701.0,47157.9,307.58000000000027
49702,49702.0,47158.8,307.76000000000056
49703,49703.0,47159.7,307.93999999999943
49704,49704.0,47160.6,308.1199999999997
49705,49705.0,47161.5,308.3
49706,49706.0,47162.4,308.4800000000003
49707,49707.0,47163.3,308.6600000000006
49708,49708.0,47164.2,308.8399999999994
49709,49709.0,47165.1,309.0199999999997
49710,49710.0,47166.0,309.2
49711,49711.0,47166.9,309.3800000000003
49712,49712.0,47167.8,309.56000000000057
49713,49713.0,47168.7,309.73999999999944
49714,49714.0,47169.6,309.91999999999973
49715,49715.0,47170.5,310.1
49716,49716.0,47171.4,310.2800000000003
49717,49717.0,47172.3,310.4600000000006
49718,49718.0,47173.2,310.6399999999994
49719,49719.0,47174.1,310.8199999999997
49720,49720.0,47175.0,311.0
49721,49721.0,47176.05,311.2100000000006
49722,49722.0,47177.1,311.41999999999973
49723,49723.0,47178.15,311.6300000000003
49724,49724.0,47179.2,311.8399999999994
49725,49725.0,47180.25,312.075
49726,49726.0,47181.3,312.3900000000009
49727,49727.0,47182.35,312.7049999999996
49728,49728.0,47183.4,313.02000000000044
49729,49729.0,47184.45,313.3349999999991
49730,49730.0,47185.5,313.65
49731,49731.0,47186.55,313.9650000000009
49732,49732.0,47187.6,314.2799999999996
49733,49733.0,47188.65,314.5950000000004
49734,49734.0,47189.7,314.9099999999991
49735,49735.0,47190.75,315.225
49736,49736.0,47191.8,315.5400000000009
49737,49737.0,47192.85,315.85499999999956
49738,49738.0,47193.9,316.1700000000004
49739,49739.0,47194.95,316.4849999999991
49740,49740.0,47196.0,316.8
49741,49741.0,47197.05,317.11500000000086
49742,49742.0,47198.1,317.42999999999955
49743,49743.0,47199.15,317.74500000000046
49744,49744.0,47200.2,318.0399999999994
49745,49745.0,47201.25,318.25
49746,49746.0,47202.3,318.4600000000006
49747,49747.0,47203.35,318.66999999999973
49748,49748.0,47204.4,318.8800000000003
49749,49749.0,47205.45,319.0899999999994
49750,49750.0,47206.5,319.3
49751,49751.0,47207.55,319.51000000000056
49752,49752.0,47208.6,319.7199999999997
49753,49753.0,47209.65,319.9300000000003
49754,49754.0,47210.7,320.1399999999994
49755,49755.0,47211.75,320.35
49756,49756.0,47212.8,320.56000000000057
49757,49757.0,47213.85,320.7699999999997
49758,49758.0,47214.9,320.9800000000003
49759,49759.0,47215.95,321.18999999999943
49760,49760.0,47217.0,321.4
49761,49761.0,47218.1,321.6199999999997
49762,49762.0,47219.2,321.8399999999994
49763,49763.0,47220.3,322.0450000000004
49764,49764.0,47221.4,322.2100000000002
49765,49765.0,47222.5,322.375
49766,49766.0,47223.6,322.5399999999998
49767,49767.0,47224.7,322.7049999999996
49768,49768.0,47225.8,322.87000000000046
49769,49769.0,47226.9,323.0350000000002
49770,49770.0,47228.0,323.2
49771,49771.0,47229.1,323.3649999999998
49772,49772.0,47230.2,323.5299999999996
49773,49773.0,47231.3,323.69500000000045
49774,49774.0,47232.4,323.86000000000024
49775,49775.0,47233.5,324.025
49776,49776.0,47234.6,324.18999999999977
49777,49777.0,47235.7,324.35499999999956
49778,49778.0,47236.8,324.52000000000044
49779,49779.0,47237.9,324.68500000000023
49780,49780.0,47239.0,324.85
49781,49781.0,47240.15,325.0
49782,49782.0,47241.3,325.0
49783,49783.0,47242.45,325.0
49784,49784.0,47243.6,325.0
49785,49785.0,47244.75,325.0
49786,49786.0,47245.9,325.0
49787,49787.0,47247.05,325.0
49788,49788.0,47248.2,325.0
49789,49789.0,47249.35,325.0
49790,49790.0,47250.5,325.0
49791,49791.0,47251.65,325.0
49792,49792.0,47252.8,325.0
49793,49793.0,47253.95,325.0
49794,49794.0,47255.1,325.0
49795,49795.0,47256.25,325.0
49796,49796.0,47257.4,325.0
49797,49797.0,47258.55,325.0
49798,49798.0,47259.7,325.0
49799,49799.0,47260.85,325.0424999999999
49800,49800.0,47262.0,325.1
49801,49801.0,47263.15,325.1575000000001
49802,49802.0,47264.3,325.21500000000015
49803,49803.0,47265.45,325.27249999999987
49804,49804.0,47266.6,325.3299999999999
49805,49805.0,47267.75,325.3875
49806,49806.0,47268.9,325.44500000000005
49807,49807.0,47270.05,325.50250000000017
49808,49808.0,47271.2,325.55999999999983
49809,49809.0,47272.35,325.61749999999995
49810,49810.0,47273.5,325.675
49811,49811.0,47274.65,325.7325000000001
49812,49812.0,47275.8,325.79000000000013
49813,49813.0,47276.95,325.84749999999985
49814,49814.0,47278.1,325.9049999999999
49815,49815.0,47279.25,325.9625
49816,49816.0,47280.4,326.0
49817,49817.0,47281.55,326.0
49818,49818.0,47282.7,326.0
49819,49819.0,47283.85,326.0
49820,49820.0,47285.0,326.0
49821,49821.0,47286.3,326.0
49822,49822.0,47287.6,326.0
49823,49823.0,47288.9,326.0
49824,49824.0,47290.2,326.0
49825,49825.0,47291.5,326.0
49826,49826.0,47292.8,326.0
49827,49827.0,47294.1,326.0
49828,49828.0,47295.4,326.0
49829,49829.0,47296.7,326.0
49830,49830.0,47298.0,326.0
49831,49831.0,47299.3,326.0
49832,49832.0,47300.6,325.9700000000001
49833,49833.0,47301.9,325.9049999999999
49834,49834.0,47303.2,325.84000000000015
49835,49835.0,47304.5,325.775
49836,49836.0,47305.8,325.70999999999987
49837,49837.0,47307.1,325.6450000000001
49838,49838.0,47308.4,325.5799999999999
49839,49839.0,47309.7,325.51500000000016
49840,49840.0,47311.0,325.45
49841,49841.0,47312.2,325.39000000000016
49842,49842.0,47313.4,325.3299999999999
49843,49843.0,47314.6,325.2700000000001
49844,49844.0,47315.8,325.20999999999987
49845,49845.0,47317.0,325.15
49846,49846.0,47318.2,325.09000000000015
49847,49847.0,47319.4,325.0299999999999
49848,49848.0,47320.6,325.0
49849,49849.0,47321.8,325.0
49850,49850.0,47323.0,325.0
49851,49851.0,47324.2,325.0
49852,49852.0,47325.4,325.0
49853,49853.0,47326.6,325.0
49854,49854.0,47327.8,325.0
49855,49855.0,47329.0,325.0
49856,49856.0,47330.2,325.0
49857,49857.0,47331.4,325.0
49858,49858.0,47332.6,325.0
49859,49859.0,47333.8,325.0
49860,49860.0,47335.0,325.0
49861,49861.0,47336.4,325.0
49862,49862.0,47337.8,325.0
49863,49863.0,47339.2,325.0
49864,49864.0,47340.6,324.9700000000001
49865,49865.0,47342.0,324.9
49866,49866.0,47343.4,324.8299999999999
49867,49867.0,47344.8,324.7599999999999
49868,49868.0,47346.2,324.69000000000017
49869,49869.0,47347.6,324.62000000000006
49870,49870.0,47349.0,324.55
49871,49871.0,47350.4,324.4799999999999
49872,49872.0,47351.8,324.40999999999985
49873,49873.0,47353.2,324.34000000000015
49874,49874.0,47354.6,324.2700000000001
49875,49875.0,47356.0,324.2
49876,49876.0,47357.4,324.12999999999994
49877,49877.0,47358.8,324.05999999999983
49878,49878.0,47360.2,324.0099999999999
49879,49879.0,47361.6,324.0799999999999
49880,49880.0,47363.0,324.15
49881,49881.0,47364.35,324.2174999999999
49882,49882.0,47365.7,324.28499999999985
49883,49883.0,47367.05,324.35250000000013
49884,49884.0,47368.4,324.4200000000001
49885,49885.0,47369.75,324.4875
49886,49886.0,47371.1,324.55499999999995
49887,49887.0,47372.45,324.62249999999983
49888,49888.0,47373.8,324.69000000000017
49889,49889.0,47375.15,324.75750000000005
49890,49890.0,47376.5,324.825
49891,49891.0,47377.85,324.8924999999999
49892,49892.0,47379.2,324.95999999999987
49893,49893.0,47380.55,325.0
49894,49894.0,47381.9,325.0
49895,49895.0,47383.25,325.0
49896,49896.0,47384.6,325.0
49897,49897.0,47385.95,325.0
49898,49898.0,47387.3,325.0
49899,49899.0,47388.65,325.0
49900,49900.0,47390.0,325.0
49901,49901.0,47391.35,325.0
49902,49902.0,47392.7,325.0
49903,49903.0,47394.05,325.0
49904,49904.0,47395.4,325.0
49905,49905.0,47396.75,325.0
49906,49906.0,47398.1,325.0
49907,49907.0,47399.45,325.0
49908,49908.0,47400.8,325.08000000000027
49909,49909.0,47402.15,325.21500000000015
49910,49910.0,47403.5,325.35
